group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone,im-rs-vector-relaxed,800,,,86886068.0,ns,214
update_clone,im-rs-vector-relaxed,800,,,172422066.0,ns,428
update_clone,im-rs-vector-relaxed,800,,,259822752.0,ns,642
update_clone,im-rs-vector-relaxed,800,,,344716031.0,ns,856
update_clone,im-rs-vector-relaxed,800,,,430592339.0,ns,1070
update_clone,im-rs-vector-relaxed,800,,,517596453.0,ns,1284
update_clone,im-rs-vector-relaxed,800,,,604200333.0,ns,1498
update_clone,im-rs-vector-relaxed,800,,,688484534.0,ns,1712
update_clone,im-rs-vector-relaxed,800,,,773136298.0,ns,1926
update_clone,im-rs-vector-relaxed,800,,,859868945.0,ns,2140
