group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vector_addition_with_thread_num_8,rbvec,80,,,85773051.0,ns,2454
vector_addition_with_thread_num_8,rbvec,80,,,170401652.0,ns,4908
vector_addition_with_thread_num_8,rbvec,80,,,252881239.0,ns,7362
vector_addition_with_thread_num_8,rbvec,80,,,341825389.0,ns,9816
vector_addition_with_thread_num_8,rbvec,80,,,434486998.0,ns,12270
vector_addition_with_thread_num_8,rbvec,80,,,524307144.0,ns,14724
vector_addition_with_thread_num_8,rbvec,80,,,603101334.0,ns,17178
vector_addition_with_thread_num_8,rbvec,80,,,686764375.0,ns,19632
vector_addition_with_thread_num_8,rbvec,80,,,776218959.0,ns,22086
vector_addition_with_thread_num_8,rbvec,80,,,870019799.0,ns,24540
