group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
index_randomly,rrbvec,20,,,36906355.0,ns,165713
index_randomly,rrbvec,20,,,82913478.0,ns,331426
index_randomly,rrbvec,20,,,119371754.0,ns,497139
index_randomly,rrbvec,20,,,162850298.0,ns,662852
index_randomly,rrbvec,20,,,200724157.0,ns,828565
index_randomly,rrbvec,20,,,240335222.0,ns,994278
index_randomly,rrbvec,20,,,286283237.0,ns,1159991
index_randomly,rrbvec,20,,,323657962.0,ns,1325704
index_randomly,rrbvec,20,,,368248647.0,ns,1491417
index_randomly,rrbvec,20,,,401202566.0,ns,1657130
