group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,rrbvec,400,,,54430684.0,ns,6085
append,rrbvec,400,,,108047692.0,ns,12170
append,rrbvec,400,,,160882701.0,ns,18255
append,rrbvec,400,,,218334894.0,ns,24340
append,rrbvec,400,,,271025991.0,ns,30425
append,rrbvec,400,,,335559688.0,ns,36510
append,rrbvec,400,,,390725466.0,ns,42595
append,rrbvec,400,,,452380596.0,ns,48680
append,rrbvec,400,,,503000755.0,ns,54765
append,rrbvec,400,,,550261812.0,ns,60850
