group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vector_addition_with_thread_num_4,rbvec,6000,,,75831675.0,ns,120
vector_addition_with_thread_num_4,rbvec,6000,,,156009117.0,ns,240
vector_addition_with_thread_num_4,rbvec,6000,,,231776964.0,ns,360
vector_addition_with_thread_num_4,rbvec,6000,,,304463504.0,ns,480
vector_addition_with_thread_num_4,rbvec,6000,,,381322539.0,ns,600
vector_addition_with_thread_num_4,rbvec,6000,,,456684203.0,ns,720
vector_addition_with_thread_num_4,rbvec,6000,,,536754100.0,ns,840
vector_addition_with_thread_num_4,rbvec,6000,,,611724329.0,ns,960
vector_addition_with_thread_num_4,rbvec,6000,,,682643482.0,ns,1080
vector_addition_with_thread_num_4,rbvec,6000,,,764640727.0,ns,1200
