group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
index_randomly,pvec-std,10000,,,59078225.0,ns,755
index_randomly,pvec-std,10000,,,121371541.0,ns,1510
index_randomly,pvec-std,10000,,,182799322.0,ns,2265
index_randomly,pvec-std,10000,,,253099438.0,ns,3020
index_randomly,pvec-std,10000,,,316188626.0,ns,3775
index_randomly,pvec-std,10000,,,385881541.0,ns,4530
index_randomly,pvec-std,10000,,,473006645.0,ns,5285
index_randomly,pvec-std,10000,,,551270178.0,ns,6040
index_randomly,pvec-std,10000,,,627331930.0,ns,6795
index_randomly,pvec-std,10000,,,697409721.0,ns,7550
