group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_randomly,im-rs-vector-relaxed,20000,,,64345526.0,ns,73
update_randomly,im-rs-vector-relaxed,20000,,,127335665.0,ns,146
update_randomly,im-rs-vector-relaxed,20000,,,190692071.0,ns,219
update_randomly,im-rs-vector-relaxed,20000,,,254961758.0,ns,292
update_randomly,im-rs-vector-relaxed,20000,,,319038825.0,ns,365
update_randomly,im-rs-vector-relaxed,20000,,,384051261.0,ns,438
update_randomly,im-rs-vector-relaxed,20000,,,447192582.0,ns,511
update_randomly,im-rs-vector-relaxed,20000,,,515546086.0,ns,584
update_randomly,im-rs-vector-relaxed,20000,,,576122444.0,ns,657
update_randomly,im-rs-vector-relaxed,20000,,,641691735.0,ns,730
