group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
split_off,pvec-rrbvec-relaxed,60000,,,71215630.0,ns,67
split_off,pvec-rrbvec-relaxed,60000,,,144818225.0,ns,134
split_off,pvec-rrbvec-relaxed,60000,,,214010309.0,ns,201
split_off,pvec-rrbvec-relaxed,60000,,,280973739.0,ns,268
split_off,pvec-rrbvec-relaxed,60000,,,352350930.0,ns,335
split_off,pvec-rrbvec-relaxed,60000,,,423794840.0,ns,402
split_off,pvec-rrbvec-relaxed,60000,,,491871052.0,ns,469
split_off,pvec-rrbvec-relaxed,60000,,,564827271.0,ns,536
split_off,pvec-rrbvec-relaxed,60000,,,636952318.0,ns,603
split_off,pvec-rrbvec-relaxed,60000,,,707247828.0,ns,670
