group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
index_randomly,im-rs-vector-relaxed,2000,,,49752356.0,ns,1093
index_randomly,im-rs-vector-relaxed,2000,,,94695737.0,ns,2186
index_randomly,im-rs-vector-relaxed,2000,,,141979948.0,ns,3279
index_randomly,im-rs-vector-relaxed,2000,,,189374312.0,ns,4372
index_randomly,im-rs-vector-relaxed,2000,,,237896374.0,ns,5465
index_randomly,im-rs-vector-relaxed,2000,,,286906623.0,ns,6558
index_randomly,im-rs-vector-relaxed,2000,,,336051428.0,ns,7651
index_randomly,im-rs-vector-relaxed,2000,,,387099410.0,ns,8744
index_randomly,im-rs-vector-relaxed,2000,,,443817532.0,ns,9837
index_randomly,im-rs-vector-relaxed,2000,,,493447067.0,ns,10930
