group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone,im-rs-vector-balanced,60,,,82810202.0,ns,9868
update_clone,im-rs-vector-balanced,60,,,163404980.0,ns,19736
update_clone,im-rs-vector-balanced,60,,,244628271.0,ns,29604
update_clone,im-rs-vector-balanced,60,,,325582363.0,ns,39472
update_clone,im-rs-vector-balanced,60,,,409785042.0,ns,49340
update_clone,im-rs-vector-balanced,60,,,488163526.0,ns,59208
update_clone,im-rs-vector-balanced,60,,,570470268.0,ns,69076
update_clone,im-rs-vector-balanced,60,,,652827943.0,ns,78944
update_clone,im-rs-vector-balanced,60,,,734042033.0,ns,88812
update_clone,im-rs-vector-balanced,60,,,815753586.0,ns,98680
