group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push,im-rs-vector-balanced,40000,,,90749682.0,ns,289
push,im-rs-vector-balanced,40000,,,181726733.0,ns,578
push,im-rs-vector-balanced,40000,,,273094128.0,ns,867
push,im-rs-vector-balanced,40000,,,364356701.0,ns,1156
push,im-rs-vector-balanced,40000,,,453099567.0,ns,1445
push,im-rs-vector-balanced,40000,,,541955428.0,ns,1734
push,im-rs-vector-balanced,40000,,,631471760.0,ns,2023
push,im-rs-vector-balanced,40000,,,722127769.0,ns,2312
push,im-rs-vector-balanced,40000,,,812699440.0,ns,2601
push,im-rs-vector-balanced,40000,,,906468126.0,ns,2890
