group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push,pvec-std,80,,,91370111.0,ns,282929
push,pvec-std,80,,,181336798.0,ns,565858
push,pvec-std,80,,,272806222.0,ns,848787
push,pvec-std,80,,,363791841.0,ns,1131716
push,pvec-std,80,,,452761009.0,ns,1414645
push,pvec-std,80,,,543074496.0,ns,1697574
push,pvec-std,80,,,632443616.0,ns,1980503
push,pvec-std,80,,,721511163.0,ns,2263432
push,pvec-std,80,,,825553805.0,ns,2546361
push,pvec-std,80,,,904268242.0,ns,2829290
