group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
split_off,rbvec,30000,,,132397345.0,ns,2
split_off,rbvec,30000,,,262582531.0,ns,4
split_off,rbvec,30000,,,397748857.0,ns,6
split_off,rbvec,30000,,,528632560.0,ns,8
split_off,rbvec,30000,,,660785370.0,ns,10
split_off,rbvec,30000,,,817625550.0,ns,12
split_off,rbvec,30000,,,954733697.0,ns,14
split_off,rbvec,30000,,,1083675622.0,ns,16
split_off,rbvec,30000,,,1220317921.0,ns,18
split_off,rbvec,30000,,,1354102238.0,ns,20
