group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone,im-rs-vector-balanced,100,,,88564192.0,ns,6677
push_clone,im-rs-vector-balanced,100,,,176441353.0,ns,13354
push_clone,im-rs-vector-balanced,100,,,264967467.0,ns,20031
push_clone,im-rs-vector-balanced,100,,,357405442.0,ns,26708
push_clone,im-rs-vector-balanced,100,,,446899070.0,ns,33385
push_clone,im-rs-vector-balanced,100,,,541175918.0,ns,40062
push_clone,im-rs-vector-balanced,100,,,641946005.0,ns,46739
push_clone,im-rs-vector-balanced,100,,,712584107.0,ns,53416
push_clone,im-rs-vector-balanced,100,,,793227094.0,ns,60093
push_clone,im-rs-vector-balanced,100,,,887166349.0,ns,66770
