group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vector_addition_with_thread_num_8,std-vec,60000,,,46931236.0,ns,190
vector_addition_with_thread_num_8,std-vec,60000,,,90931651.0,ns,380
vector_addition_with_thread_num_8,std-vec,60000,,,138300249.0,ns,570
vector_addition_with_thread_num_8,std-vec,60000,,,188405229.0,ns,760
vector_addition_with_thread_num_8,std-vec,60000,,,229720694.0,ns,950
vector_addition_with_thread_num_8,std-vec,60000,,,288589819.0,ns,1140
vector_addition_with_thread_num_8,std-vec,60000,,,332530949.0,ns,1330
vector_addition_with_thread_num_8,std-vec,60000,,,363423604.0,ns,1520
vector_addition_with_thread_num_8,std-vec,60000,,,439360594.0,ns,1710
vector_addition_with_thread_num_8,std-vec,60000,,,471068860.0,ns,1900
