group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,im-rs-vector-balanced,100000,,,70316633.0,ns,12
update,im-rs-vector-balanced,100000,,,140332441.0,ns,24
update,im-rs-vector-balanced,100000,,,210125262.0,ns,36
update,im-rs-vector-balanced,100000,,,278864378.0,ns,48
update,im-rs-vector-balanced,100000,,,348740927.0,ns,60
update,im-rs-vector-balanced,100000,,,420596189.0,ns,72
update,im-rs-vector-balanced,100000,,,488927266.0,ns,84
update,im-rs-vector-balanced,100000,,,561985336.0,ns,96
update,im-rs-vector-balanced,100000,,,628353570.0,ns,108
update,im-rs-vector-balanced,100000,,,699702020.0,ns,120
