group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,rrbvec,10000,,,20766361.0,ns,513
append,rrbvec,10000,,,42442037.0,ns,1026
append,rrbvec,10000,,,64050657.0,ns,1539
append,rrbvec,10000,,,86696820.0,ns,2052
append,rrbvec,10000,,,109841364.0,ns,2565
append,rrbvec,10000,,,132586269.0,ns,3078
append,rrbvec,10000,,,155891238.0,ns,3591
append,rrbvec,10000,,,182834085.0,ns,4104
append,rrbvec,10000,,,208796134.0,ns,4617
append,rrbvec,10000,,,229225086.0,ns,5130
