group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
words_map_with_thread_num_4,rrbvec,20000,,,54501826.0,ns,51
words_map_with_thread_num_4,rrbvec,20000,,,108691318.0,ns,102
words_map_with_thread_num_4,rrbvec,20000,,,159489855.0,ns,153
words_map_with_thread_num_4,rrbvec,20000,,,219093902.0,ns,204
words_map_with_thread_num_4,rrbvec,20000,,,272576405.0,ns,255
words_map_with_thread_num_4,rrbvec,20000,,,326094847.0,ns,306
words_map_with_thread_num_4,rrbvec,20000,,,380723563.0,ns,357
words_map_with_thread_num_4,rrbvec,20000,,,435051361.0,ns,408
words_map_with_thread_num_4,rrbvec,20000,,,490948137.0,ns,459
words_map_with_thread_num_4,rrbvec,20000,,,541174996.0,ns,510
