group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,rrbvec,800,,,48627636.0,ns,3809
append,rrbvec,800,,,96776676.0,ns,7618
append,rrbvec,800,,,146826505.0,ns,11427
append,rrbvec,800,,,201033124.0,ns,15236
append,rrbvec,800,,,246964246.0,ns,19045
append,rrbvec,800,,,303331395.0,ns,22854
append,rrbvec,800,,,392415649.0,ns,26663
append,rrbvec,800,,,401028796.0,ns,30472
append,rrbvec,800,,,450026000.0,ns,34281
append,rrbvec,800,,,502977346.0,ns,38090
