group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vector_addition_with_thread_num_8,pvec-std,8000,,,85499790.0,ns,303
vector_addition_with_thread_num_8,pvec-std,8000,,,172939251.0,ns,606
vector_addition_with_thread_num_8,pvec-std,8000,,,245723870.0,ns,909
vector_addition_with_thread_num_8,pvec-std,8000,,,331084454.0,ns,1212
vector_addition_with_thread_num_8,pvec-std,8000,,,421490041.0,ns,1515
vector_addition_with_thread_num_8,pvec-std,8000,,,487332304.0,ns,1818
vector_addition_with_thread_num_8,pvec-std,8000,,,566689712.0,ns,2121
vector_addition_with_thread_num_8,pvec-std,8000,,,649242773.0,ns,2424
vector_addition_with_thread_num_8,pvec-std,8000,,,729794578.0,ns,2727
vector_addition_with_thread_num_8,pvec-std,8000,,,809790847.0,ns,3030
