group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,im-rs-vector-relaxed,800,,,24555322.0,ns,4008
pop,im-rs-vector-relaxed,800,,,46231149.0,ns,8016
pop,im-rs-vector-relaxed,800,,,70075135.0,ns,12024
pop,im-rs-vector-relaxed,800,,,95026147.0,ns,16032
pop,im-rs-vector-relaxed,800,,,121030746.0,ns,20040
pop,im-rs-vector-relaxed,800,,,151401821.0,ns,24048
pop,im-rs-vector-relaxed,800,,,184479398.0,ns,28056
pop,im-rs-vector-relaxed,800,,,208577907.0,ns,32064
pop,im-rs-vector-relaxed,800,,,239354952.0,ns,36072
pop,im-rs-vector-relaxed,800,,,276496786.0,ns,40080
