group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,57198740.0,ns,24
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,116952202.0,ns,48
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,173640724.0,ns,72
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,231091742.0,ns,96
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,286691472.0,ns,120
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,341585039.0,ns,144
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,404077367.0,ns,168
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,454292070.0,ns,192
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,514173476.0,ns,216
vector_addition_with_thread_num_4,pvec-rrbvec-relaxed,60000,,,572721704.0,ns,240
