group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_randomly,pvec-std,80000,,,61200453.0,ns,90
update_randomly,pvec-std,80000,,,112104512.0,ns,180
update_randomly,pvec-std,80000,,,214087930.0,ns,270
update_randomly,pvec-std,80000,,,299248820.0,ns,360
update_randomly,pvec-std,80000,,,373904548.0,ns,450
update_randomly,pvec-std,80000,,,452068590.0,ns,540
update_randomly,pvec-std,80000,,,542213303.0,ns,630
update_randomly,pvec-std,80000,,,613145354.0,ns,720
update_randomly,pvec-std,80000,,,682153534.0,ns,810
update_randomly,pvec-std,80000,,,771523886.0,ns,900
