group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,pvec-std,1000,,,40808091.0,ns,18261
pop,pvec-std,1000,,,74294147.0,ns,36522
pop,pvec-std,1000,,,115455368.0,ns,54783
pop,pvec-std,1000,,,156261709.0,ns,73044
pop,pvec-std,1000,,,195290257.0,ns,91305
pop,pvec-std,1000,,,237985825.0,ns,109566
pop,pvec-std,1000,,,278781283.0,ns,127827
pop,pvec-std,1000,,,321258104.0,ns,146088
pop,pvec-std,1000,,,354566430.0,ns,164349
pop,pvec-std,1000,,,396271797.0,ns,182610
