group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,rbvec,1000,,,41487686.0,ns,3562
append,rbvec,1000,,,83307426.0,ns,7124
append,rbvec,1000,,,126744039.0,ns,10686
append,rbvec,1000,,,174755986.0,ns,14248
append,rbvec,1000,,,216119625.0,ns,17810
append,rbvec,1000,,,255161826.0,ns,21372
append,rbvec,1000,,,297311214.0,ns,24934
append,rbvec,1000,,,363307452.0,ns,28496
append,rbvec,1000,,,395046795.0,ns,32058
append,rbvec,1000,,,425768469.0,ns,35620
