group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,im-rs-vector-balanced,800,,,79782475.0,ns,744
push_clone_relaxed,im-rs-vector-balanced,800,,,160443855.0,ns,1488
push_clone_relaxed,im-rs-vector-balanced,800,,,241234104.0,ns,2232
push_clone_relaxed,im-rs-vector-balanced,800,,,319197757.0,ns,2976
push_clone_relaxed,im-rs-vector-balanced,800,,,398340281.0,ns,3720
push_clone_relaxed,im-rs-vector-balanced,800,,,477701903.0,ns,4464
push_clone_relaxed,im-rs-vector-balanced,800,,,559704720.0,ns,5208
push_clone_relaxed,im-rs-vector-balanced,800,,,640503678.0,ns,5952
push_clone_relaxed,im-rs-vector-balanced,800,,,724563713.0,ns,6696
push_clone_relaxed,im-rs-vector-balanced,800,,,805792997.0,ns,7440
