group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,im-rs-vector-balanced,400,,,33652056.0,ns,7016
pop,im-rs-vector-balanced,400,,,65984905.0,ns,14032
pop,im-rs-vector-balanced,400,,,98682230.0,ns,21048
pop,im-rs-vector-balanced,400,,,137044727.0,ns,28064
pop,im-rs-vector-balanced,400,,,174761254.0,ns,35080
pop,im-rs-vector-balanced,400,,,214004322.0,ns,42096
pop,im-rs-vector-balanced,400,,,252728732.0,ns,49112
pop,im-rs-vector-balanced,400,,,293271150.0,ns,56128
pop,im-rs-vector-balanced,400,,,343364926.0,ns,63144
pop,im-rs-vector-balanced,400,,,372268206.0,ns,70160
