group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
index_randomly,im-rs-vector-balanced,80000,,,63718250.0,ns,19
index_randomly,im-rs-vector-balanced,80000,,,124233343.0,ns,38
index_randomly,im-rs-vector-balanced,80000,,,187754732.0,ns,57
index_randomly,im-rs-vector-balanced,80000,,,248384201.0,ns,76
index_randomly,im-rs-vector-balanced,80000,,,314331472.0,ns,95
index_randomly,im-rs-vector-balanced,80000,,,380104971.0,ns,114
index_randomly,im-rs-vector-balanced,80000,,,439662921.0,ns,133
index_randomly,im-rs-vector-balanced,80000,,,496487842.0,ns,152
index_randomly,im-rs-vector-balanced,80000,,,559117309.0,ns,171
index_randomly,im-rs-vector-balanced,80000,,,618788014.0,ns,190
