group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,rbvec,100000,,,46355435.0,ns,38
update,rbvec,100000,,,93231931.0,ns,76
update,rbvec,100000,,,140723681.0,ns,114
update,rbvec,100000,,,188724231.0,ns,152
update,rbvec,100000,,,238001800.0,ns,190
update,rbvec,100000,,,283848219.0,ns,228
update,rbvec,100000,,,334189652.0,ns,266
update,rbvec,100000,,,379339079.0,ns,304
update,rbvec,100000,,,426718867.0,ns,342
update,rbvec,100000,,,475050005.0,ns,380
