group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
words_map_with_thread_num_2,rrbvec,200000,,,50834342.0,ns,7
words_map_with_thread_num_2,rrbvec,200000,,,108425235.0,ns,14
words_map_with_thread_num_2,rrbvec,200000,,,158645943.0,ns,21
words_map_with_thread_num_2,rrbvec,200000,,,207774132.0,ns,28
words_map_with_thread_num_2,rrbvec,200000,,,266209677.0,ns,35
words_map_with_thread_num_2,rrbvec,200000,,,319959350.0,ns,42
words_map_with_thread_num_2,rrbvec,200000,,,371848802.0,ns,49
words_map_with_thread_num_2,rrbvec,200000,,,430817354.0,ns,56
words_map_with_thread_num_2,rrbvec,200000,,,502933189.0,ns,63
words_map_with_thread_num_2,rrbvec,200000,,,545263736.0,ns,70
