group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,std-vec,400,,,11356353.0,ns,38898
update,std-vec,400,,,23986191.0,ns,77796
update,std-vec,400,,,37695294.0,ns,116694
update,std-vec,400,,,54977898.0,ns,155592
update,std-vec,400,,,68387788.0,ns,194490
update,std-vec,400,,,83355986.0,ns,233388
update,std-vec,400,,,93398161.0,ns,272286
update,std-vec,400,,,107445825.0,ns,311184
update,std-vec,400,,,126374154.0,ns,350082
update,std-vec,400,,,136081628.0,ns,388980
