group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,63596225.0,ns,1253
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,122029030.0,ns,2506
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,183607669.0,ns,3759
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,243886025.0,ns,5012
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,305914499.0,ns,6265
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,367588530.0,ns,7518
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,431479996.0,ns,8771
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,490004688.0,ns,10024
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,554510685.0,ns,11277
push_clone_relaxed,pvec-rrbvec-relaxed,800,,,619358368.0,ns,12530
