group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone,std-vec,40000,,,101867061.0,ns,1
push_clone,std-vec,40000,,,196955388.0,ns,2
push_clone,std-vec,40000,,,291988343.0,ns,3
push_clone,std-vec,40000,,,389452896.0,ns,4
push_clone,std-vec,40000,,,495115909.0,ns,5
push_clone,std-vec,40000,,,587455481.0,ns,6
push_clone,std-vec,40000,,,685159953.0,ns,7
push_clone,std-vec,40000,,,784460205.0,ns,8
push_clone,std-vec,40000,,,893255236.0,ns,9
push_clone,std-vec,40000,,,991364829.0,ns,10
