group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_randomly,rrbvec,8000,,,57692713.0,ns,227
update_randomly,rrbvec,8000,,,115555895.0,ns,454
update_randomly,rrbvec,8000,,,173978369.0,ns,681
update_randomly,rrbvec,8000,,,233071693.0,ns,908
update_randomly,rrbvec,8000,,,295140775.0,ns,1135
update_randomly,rrbvec,8000,,,356086037.0,ns,1362
update_randomly,rrbvec,8000,,,417673900.0,ns,1589
update_randomly,rrbvec,8000,,,482223312.0,ns,1816
update_randomly,rrbvec,8000,,,539930878.0,ns,2043
update_randomly,rrbvec,8000,,,603988515.0,ns,2270
