group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,std-vec,4000,,,84518154.0,ns,13
push_clone_relaxed,std-vec,4000,,,157540950.0,ns,26
push_clone_relaxed,std-vec,4000,,,259349944.0,ns,39
push_clone_relaxed,std-vec,4000,,,372051050.0,ns,52
push_clone_relaxed,std-vec,4000,,,446166398.0,ns,65
push_clone_relaxed,std-vec,4000,,,533117290.0,ns,78
push_clone_relaxed,std-vec,4000,,,644024442.0,ns,91
push_clone_relaxed,std-vec,4000,,,749550853.0,ns,104
push_clone_relaxed,std-vec,4000,,,809134762.0,ns,117
push_clone_relaxed,std-vec,4000,,,957004106.0,ns,130
