group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push,im-rs-vector-balanced,600,,,91290588.0,ns,10933
push,im-rs-vector-balanced,600,,,181874645.0,ns,21866
push,im-rs-vector-balanced,600,,,273202366.0,ns,32799
push,im-rs-vector-balanced,600,,,364539254.0,ns,43732
push,im-rs-vector-balanced,600,,,452238033.0,ns,54665
push,im-rs-vector-balanced,600,,,544797993.0,ns,65598
push,im-rs-vector-balanced,600,,,632828722.0,ns,76531
push,im-rs-vector-balanced,600,,,725053009.0,ns,87464
push,im-rs-vector-balanced,600,,,815592614.0,ns,98397
push,im-rs-vector-balanced,600,,,910276682.0,ns,109330
