group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_randomly,std-vec,80000,,,59025133.0,ns,92
update_randomly,std-vec,80000,,,111646887.0,ns,184
update_randomly,std-vec,80000,,,211972088.0,ns,276
update_randomly,std-vec,80000,,,296408910.0,ns,368
update_randomly,std-vec,80000,,,373958926.0,ns,460
update_randomly,std-vec,80000,,,448660332.0,ns,552
update_randomly,std-vec,80000,,,525587451.0,ns,644
update_randomly,std-vec,80000,,,606102515.0,ns,736
update_randomly,std-vec,80000,,,675325050.0,ns,828
update_randomly,std-vec,80000,,,756442664.0,ns,920
