group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
index_sequentially,im-rs-vector-relaxed,100000,,,57345151.0,ns,23
index_sequentially,im-rs-vector-relaxed,100000,,,111929004.0,ns,46
index_sequentially,im-rs-vector-relaxed,100000,,,169436749.0,ns,69
index_sequentially,im-rs-vector-relaxed,100000,,,224088217.0,ns,92
index_sequentially,im-rs-vector-relaxed,100000,,,280204629.0,ns,115
index_sequentially,im-rs-vector-relaxed,100000,,,338179573.0,ns,138
index_sequentially,im-rs-vector-relaxed,100000,,,396516775.0,ns,161
index_sequentially,im-rs-vector-relaxed,100000,,,455017034.0,ns,184
index_sequentially,im-rs-vector-relaxed,100000,,,513487871.0,ns,207
index_sequentially,im-rs-vector-relaxed,100000,,,572137591.0,ns,230
