group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,im-rs-vector-relaxed,20000,,,36757259.0,ns,133
pop,im-rs-vector-relaxed,20000,,,72604107.0,ns,266
pop,im-rs-vector-relaxed,20000,,,118951138.0,ns,399
pop,im-rs-vector-relaxed,20000,,,145261561.0,ns,532
pop,im-rs-vector-relaxed,20000,,,183511575.0,ns,665
pop,im-rs-vector-relaxed,20000,,,226889343.0,ns,798
pop,im-rs-vector-relaxed,20000,,,264803572.0,ns,931
pop,im-rs-vector-relaxed,20000,,,305719462.0,ns,1064
pop,im-rs-vector-relaxed,20000,,,346355032.0,ns,1197
pop,im-rs-vector-relaxed,20000,,,382529806.0,ns,1330
