group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,im-rs-vector-relaxed,800,,,43946817.0,ns,3016
update,im-rs-vector-relaxed,800,,,84163481.0,ns,6032
update,im-rs-vector-relaxed,800,,,125329559.0,ns,9048
update,im-rs-vector-relaxed,800,,,168420895.0,ns,12064
update,im-rs-vector-relaxed,800,,,214527196.0,ns,15080
update,im-rs-vector-relaxed,800,,,261214587.0,ns,18096
update,im-rs-vector-relaxed,800,,,300538928.0,ns,21112
update,im-rs-vector-relaxed,800,,,345292139.0,ns,24128
update,im-rs-vector-relaxed,800,,,402085392.0,ns,27144
update,im-rs-vector-relaxed,800,,,437918716.0,ns,30160
