group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_relaxed,rbvec,200,,,18418591.0,ns,15337
push_relaxed,rbvec,200,,,37249581.0,ns,30674
push_relaxed,rbvec,200,,,57109839.0,ns,46011
push_relaxed,rbvec,200,,,78228277.0,ns,61348
push_relaxed,rbvec,200,,,99642844.0,ns,76685
push_relaxed,rbvec,200,,,125232731.0,ns,92022
push_relaxed,rbvec,200,,,142908514.0,ns,107359
push_relaxed,rbvec,200,,,163344715.0,ns,122696
push_relaxed,rbvec,200,,,185943059.0,ns,138033
push_relaxed,rbvec,200,,,204298803.0,ns,153370
