group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone_randomly,im-rs-vector-balanced,200,,,84253616.0,ns,2612
update_clone_randomly,im-rs-vector-balanced,200,,,167885248.0,ns,5224
update_clone_randomly,im-rs-vector-balanced,200,,,253018046.0,ns,7836
update_clone_randomly,im-rs-vector-balanced,200,,,336310440.0,ns,10448
update_clone_randomly,im-rs-vector-balanced,200,,,419143825.0,ns,13060
update_clone_randomly,im-rs-vector-balanced,200,,,504337446.0,ns,15672
update_clone_randomly,im-rs-vector-balanced,200,,,580905663.0,ns,18284
update_clone_randomly,im-rs-vector-balanced,200,,,659226102.0,ns,20896
update_clone_randomly,im-rs-vector-balanced,200,,,747306574.0,ns,23508
update_clone_randomly,im-rs-vector-balanced,200,,,841836424.0,ns,26120
