group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone_randomly,std-vec,4000,,,90554112.0,ns,36
update_clone_randomly,std-vec,4000,,,179635552.0,ns,72
update_clone_randomly,std-vec,4000,,,271717642.0,ns,108
update_clone_randomly,std-vec,4000,,,363051972.0,ns,144
update_clone_randomly,std-vec,4000,,,452051220.0,ns,180
update_clone_randomly,std-vec,4000,,,543380599.0,ns,216
update_clone_randomly,std-vec,4000,,,628489097.0,ns,252
update_clone_randomly,std-vec,4000,,,724093575.0,ns,288
update_clone_randomly,std-vec,4000,,,813540263.0,ns,324
update_clone_randomly,std-vec,4000,,,904171651.0,ns,360
