group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop_clone,im-rs-vector-relaxed,20000,,,82851832.0,ns,22
pop_clone,im-rs-vector-relaxed,20000,,,166185377.0,ns,44
pop_clone,im-rs-vector-relaxed,20000,,,252115883.0,ns,66
pop_clone,im-rs-vector-relaxed,20000,,,336735521.0,ns,88
pop_clone,im-rs-vector-relaxed,20000,,,419053617.0,ns,110
pop_clone,im-rs-vector-relaxed,20000,,,506305072.0,ns,132
pop_clone,im-rs-vector-relaxed,20000,,,586613925.0,ns,154
pop_clone,im-rs-vector-relaxed,20000,,,670826531.0,ns,176
pop_clone,im-rs-vector-relaxed,20000,,,754217062.0,ns,198
pop_clone,im-rs-vector-relaxed,20000,,,836118036.0,ns,220
