group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
split_off,rbvec,1024,,,83032091.0,ns,1207
split_off,rbvec,1024,,,166945736.0,ns,2414
split_off,rbvec,1024,,,252026504.0,ns,3621
split_off,rbvec,1024,,,335288673.0,ns,4828
split_off,rbvec,1024,,,418065506.0,ns,6035
split_off,rbvec,1024,,,502217145.0,ns,7242
split_off,rbvec,1024,,,583879152.0,ns,8449
split_off,rbvec,1024,,,675830070.0,ns,9656
split_off,rbvec,1024,,,768487282.0,ns,10863
split_off,rbvec,1024,,,846669738.0,ns,12070
