group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,pvec-std,1000,,,40457471.0,ns,18190
pop,pvec-std,1000,,,70258757.0,ns,36380
pop,pvec-std,1000,,,110302163.0,ns,54570
pop,pvec-std,1000,,,148888958.0,ns,72760
pop,pvec-std,1000,,,189976672.0,ns,90950
pop,pvec-std,1000,,,236263183.0,ns,109140
pop,pvec-std,1000,,,267776077.0,ns,127330
pop,pvec-std,1000,,,310009656.0,ns,145520
pop,pvec-std,1000,,,340349861.0,ns,163710
pop,pvec-std,1000,,,384849947.0,ns,181900
