group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,pvec-rrbvec-relaxed,80000,,,4556772.0,ns,85
append,pvec-rrbvec-relaxed,80000,,,9151011.0,ns,170
append,pvec-rrbvec-relaxed,80000,,,14560189.0,ns,255
append,pvec-rrbvec-relaxed,80000,,,19834092.0,ns,340
append,pvec-rrbvec-relaxed,80000,,,24963817.0,ns,425
append,pvec-rrbvec-relaxed,80000,,,30417500.0,ns,510
append,pvec-rrbvec-relaxed,80000,,,35578095.0,ns,595
append,pvec-rrbvec-relaxed,80000,,,41198746.0,ns,680
append,pvec-rrbvec-relaxed,80000,,,47068029.0,ns,765
append,pvec-rrbvec-relaxed,80000,,,51986266.0,ns,850
