group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,im-rs-vector-balanced,80,,,17991356.0,ns,40073
update,im-rs-vector-balanced,80,,,36598372.0,ns,80146
update,im-rs-vector-balanced,80,,,57443259.0,ns,120219
update,im-rs-vector-balanced,80,,,78834985.0,ns,160292
update,im-rs-vector-balanced,80,,,100192607.0,ns,200365
update,im-rs-vector-balanced,80,,,120836373.0,ns,240438
update,im-rs-vector-balanced,80,,,143060949.0,ns,280511
update,im-rs-vector-balanced,80,,,168847975.0,ns,320584
update,im-rs-vector-balanced,80,,,205324121.0,ns,360657
update,im-rs-vector-balanced,80,,,215238857.0,ns,400730
