group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop,pvec-rrbvec-relaxed,80,,,33288185.0,ns,37159
pop,pvec-rrbvec-relaxed,80,,,66367502.0,ns,74318
pop,pvec-rrbvec-relaxed,80,,,103613194.0,ns,111477
pop,pvec-rrbvec-relaxed,80,,,137156450.0,ns,148636
pop,pvec-rrbvec-relaxed,80,,,178123137.0,ns,185795
pop,pvec-rrbvec-relaxed,80,,,223713601.0,ns,222954
pop,pvec-rrbvec-relaxed,80,,,285293815.0,ns,260113
pop,pvec-rrbvec-relaxed,80,,,326526756.0,ns,297272
pop,pvec-rrbvec-relaxed,80,,,367542911.0,ns,334431
pop,pvec-rrbvec-relaxed,80,,,404853070.0,ns,371590
