group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,im-rs-vector-relaxed,40000,,,62488984.0,ns,46
update,im-rs-vector-relaxed,40000,,,124456620.0,ns,92
update,im-rs-vector-relaxed,40000,,,186819076.0,ns,138
update,im-rs-vector-relaxed,40000,,,248310309.0,ns,184
update,im-rs-vector-relaxed,40000,,,310779564.0,ns,230
update,im-rs-vector-relaxed,40000,,,373741007.0,ns,276
update,im-rs-vector-relaxed,40000,,,435692357.0,ns,322
update,im-rs-vector-relaxed,40000,,,508038929.0,ns,368
update,im-rs-vector-relaxed,40000,,,566633109.0,ns,414
update,im-rs-vector-relaxed,40000,,,630862369.0,ns,460
