group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,pvec-rrbvec-relaxed,1000,,,37053439.0,ns,2741
update,pvec-rrbvec-relaxed,1000,,,73777301.0,ns,5482
update,pvec-rrbvec-relaxed,1000,,,111924319.0,ns,8223
update,pvec-rrbvec-relaxed,1000,,,150142974.0,ns,10964
update,pvec-rrbvec-relaxed,1000,,,189165922.0,ns,13705
update,pvec-rrbvec-relaxed,1000,,,228428306.0,ns,16446
update,pvec-rrbvec-relaxed,1000,,,265394308.0,ns,19187
update,pvec-rrbvec-relaxed,1000,,,303706599.0,ns,21928
update,pvec-rrbvec-relaxed,1000,,,345856563.0,ns,24669
update,pvec-rrbvec-relaxed,1000,,,382842527.0,ns,27410
