group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,std-vec,800,,,87842871.0,ns,302
push_clone_relaxed,std-vec,800,,,175991796.0,ns,604
push_clone_relaxed,std-vec,800,,,265607969.0,ns,906
push_clone_relaxed,std-vec,800,,,357374857.0,ns,1208
push_clone_relaxed,std-vec,800,,,444567810.0,ns,1510
push_clone_relaxed,std-vec,800,,,532256721.0,ns,1812
push_clone_relaxed,std-vec,800,,,619435160.0,ns,2114
push_clone_relaxed,std-vec,800,,,712855652.0,ns,2416
push_clone_relaxed,std-vec,800,,,805826588.0,ns,2718
push_clone_relaxed,std-vec,800,,,905884212.0,ns,3020
