group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop_clone,im-rs-vector-relaxed,20,,,68059067.0,ns,24370
pop_clone,im-rs-vector-relaxed,20,,,136230617.0,ns,48740
pop_clone,im-rs-vector-relaxed,20,,,204944390.0,ns,73110
pop_clone,im-rs-vector-relaxed,20,,,273635839.0,ns,97480
pop_clone,im-rs-vector-relaxed,20,,,342219238.0,ns,121850
pop_clone,im-rs-vector-relaxed,20,,,411912775.0,ns,146220
pop_clone,im-rs-vector-relaxed,20,,,479462178.0,ns,170590
pop_clone,im-rs-vector-relaxed,20,,,537013202.0,ns,194960
pop_clone,im-rs-vector-relaxed,20,,,605977644.0,ns,219330
pop_clone,im-rs-vector-relaxed,20,,,684647788.0,ns,243700
