group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,pvec-rrbvec-balanced,100,,,65007863.0,ns,11078
push_clone_relaxed,pvec-rrbvec-balanced,100,,,125114144.0,ns,22156
push_clone_relaxed,pvec-rrbvec-balanced,100,,,189280931.0,ns,33234
push_clone_relaxed,pvec-rrbvec-balanced,100,,,255658096.0,ns,44312
push_clone_relaxed,pvec-rrbvec-balanced,100,,,320010745.0,ns,55390
push_clone_relaxed,pvec-rrbvec-balanced,100,,,388129290.0,ns,66468
push_clone_relaxed,pvec-rrbvec-balanced,100,,,454453961.0,ns,77546
push_clone_relaxed,pvec-rrbvec-balanced,100,,,529597250.0,ns,88624
push_clone_relaxed,pvec-rrbvec-balanced,100,,,587058142.0,ns,99702
push_clone_relaxed,pvec-rrbvec-balanced,100,,,655323176.0,ns,110780
