group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,std-vec,20,,,34320903.0,ns,38704
append,std-vec,20,,,69257180.0,ns,77408
append,std-vec,20,,,112974617.0,ns,116112
append,std-vec,20,,,151781750.0,ns,154816
append,std-vec,20,,,190220868.0,ns,193520
append,std-vec,20,,,233860283.0,ns,232224
append,std-vec,20,,,266451177.0,ns,270928
append,std-vec,20,,,311672435.0,ns,309632
append,std-vec,20,,,345332011.0,ns,348336
append,std-vec,20,,,393654952.0,ns,387040
