group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pop_clone,std-vec,1000,,,88277178.0,ns,804
pop_clone,std-vec,1000,,,180517627.0,ns,1608
pop_clone,std-vec,1000,,,271088459.0,ns,2412
pop_clone,std-vec,1000,,,352108843.0,ns,3216
pop_clone,std-vec,1000,,,427823408.0,ns,4020
pop_clone,std-vec,1000,,,520579627.0,ns,4824
pop_clone,std-vec,1000,,,602613584.0,ns,5628
pop_clone,std-vec,1000,,,686131370.0,ns,6432
pop_clone,std-vec,1000,,,769567133.0,ns,7236
pop_clone,std-vec,1000,,,852682578.0,ns,8040
