group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,rbvec,1000,,,53400229.0,ns,3393
update,rbvec,1000,,,106883892.0,ns,6786
update,rbvec,1000,,,161583899.0,ns,10179
update,rbvec,1000,,,217350758.0,ns,13572
update,rbvec,1000,,,273852919.0,ns,16965
update,rbvec,1000,,,325183746.0,ns,20358
update,rbvec,1000,,,378752147.0,ns,23751
update,rbvec,1000,,,436257104.0,ns,27144
update,rbvec,1000,,,487764703.0,ns,30537
update,rbvec,1000,,,542142865.0,ns,33930
