group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push_clone_relaxed,std-vec,1000,,,82999133.0,ns,200
push_clone_relaxed,std-vec,1000,,,162465112.0,ns,400
push_clone_relaxed,std-vec,1000,,,247449544.0,ns,600
push_clone_relaxed,std-vec,1000,,,322092211.0,ns,800
push_clone_relaxed,std-vec,1000,,,411351089.0,ns,1000
push_clone_relaxed,std-vec,1000,,,497482786.0,ns,1200
push_clone_relaxed,std-vec,1000,,,562521314.0,ns,1400
push_clone_relaxed,std-vec,1000,,,666033407.0,ns,1600
push_clone_relaxed,std-vec,1000,,,779705018.0,ns,1800
push_clone_relaxed,std-vec,1000,,,896465237.0,ns,2000
