group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_randomly,rrbvec,40000,,,68348622.0,ns,40
update_randomly,rrbvec,40000,,,136109410.0,ns,80
update_randomly,rrbvec,40000,,,203679798.0,ns,120
update_randomly,rrbvec,40000,,,275526869.0,ns,160
update_randomly,rrbvec,40000,,,355803674.0,ns,200
update_randomly,rrbvec,40000,,,423184004.0,ns,240
update_randomly,rrbvec,40000,,,502017925.0,ns,280
update_randomly,rrbvec,40000,,,571997190.0,ns,320
update_randomly,rrbvec,40000,,,640742729.0,ns,360
update_randomly,rrbvec,40000,,,712829575.0,ns,400
