group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
append,im-rs-vector-relaxed,80000,,,15536572.0,ns,68
append,im-rs-vector-relaxed,80000,,,30975284.0,ns,136
append,im-rs-vector-relaxed,80000,,,47521924.0,ns,204
append,im-rs-vector-relaxed,80000,,,65772860.0,ns,272
append,im-rs-vector-relaxed,80000,,,85578039.0,ns,340
append,im-rs-vector-relaxed,80000,,,105499869.0,ns,408
append,im-rs-vector-relaxed,80000,,,120818382.0,ns,476
append,im-rs-vector-relaxed,80000,,,139072560.0,ns,544
append,im-rs-vector-relaxed,80000,,,159630218.0,ns,612
append,im-rs-vector-relaxed,80000,,,176015462.0,ns,680
