group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update_clone,pvec-rrbvec-balanced,2000,,,86637329.0,ns,73
update_clone,pvec-rrbvec-balanced,2000,,,172339601.0,ns,146
update_clone,pvec-rrbvec-balanced,2000,,,258786326.0,ns,219
update_clone,pvec-rrbvec-balanced,2000,,,348146655.0,ns,292
update_clone,pvec-rrbvec-balanced,2000,,,435852969.0,ns,365
update_clone,pvec-rrbvec-balanced,2000,,,524723894.0,ns,438
update_clone,pvec-rrbvec-balanced,2000,,,608924246.0,ns,511
update_clone,pvec-rrbvec-balanced,2000,,,699627574.0,ns,584
update_clone,pvec-rrbvec-balanced,2000,,,810135973.0,ns,657
update_clone,pvec-rrbvec-balanced,2000,,,916587100.0,ns,730
