group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,pvec-std,80,,,19108566.0,ns,104707
update,pvec-std,80,,,45813717.0,ns,209414
update,pvec-std,80,,,73222751.0,ns,314121
update,pvec-std,80,,,95908835.0,ns,418828
update,pvec-std,80,,,119176687.0,ns,523535
update,pvec-std,80,,,136183836.0,ns,628242
update,pvec-std,80,,,156454192.0,ns,732949
update,pvec-std,80,,,178160789.0,ns,837656
update,pvec-std,80,,,197216073.0,ns,942363
update,pvec-std,80,,,233564681.0,ns,1047070
