group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
push,im-rs-vector-balanced,200,,,88463454.0,ns,63350
push,im-rs-vector-balanced,200,,,178195193.0,ns,126700
push,im-rs-vector-balanced,200,,,267718747.0,ns,190050
push,im-rs-vector-balanced,200,,,356440298.0,ns,253400
push,im-rs-vector-balanced,200,,,445476886.0,ns,316750
push,im-rs-vector-balanced,200,,,533917455.0,ns,380100
push,im-rs-vector-balanced,200,,,621746034.0,ns,443450
push,im-rs-vector-balanced,200,,,725301978.0,ns,506800
push,im-rs-vector-balanced,200,,,805487289.0,ns,570150
push,im-rs-vector-balanced,200,,,897477064.0,ns,633500
