group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
update,im-rs-vector-relaxed,100,,,23415085.0,ns,24731
update,im-rs-vector-relaxed,100,,,47280720.0,ns,49462
update,im-rs-vector-relaxed,100,,,72483392.0,ns,74193
update,im-rs-vector-relaxed,100,,,99231744.0,ns,98924
update,im-rs-vector-relaxed,100,,,129111236.0,ns,123655
update,im-rs-vector-relaxed,100,,,157834236.0,ns,148386
update,im-rs-vector-relaxed,100,,,179693657.0,ns,173117
update,im-rs-vector-relaxed,100,,,209482731.0,ns,197848
update,im-rs-vector-relaxed,100,,,232761947.0,ns,222579
update,im-rs-vector-relaxed,100,,,258701241.0,ns,247310
